tool name,genome count in reads,error rate,time,memory,recall,precision,read count error
PhageFilter,77,0.02,636704853,66416,1.0,0.927710843373494,1.7792207792207793
BioBloomTools,77,0.02,607219157,500728,1.0,0.9625,0.45454545454545453
PhageFilter,77,0.04,649063428,66628,1.0,0.8850574712643678,1.5844155844155845
BioBloomTools,77,0.04,577794236,500728,1.0,0.927710843373494,0.6233766233766234
PhageFilter,77,0.06,758690907,66420,1.0,0.9058823529411765,2.1818181818181817
BioBloomTools,77,0.06,581960298,500732,1.0,0.8850574712643678,0.948051948051948
PhageFilter,77,0.08,610461182,66864,0.922077922077922,0.9466666666666667,2.8450704225352115
BioBloomTools,77,0.08,579504688,500772,1.0,0.9506172839506173,1.2207792207792207
PhageFilter,77,0.1,616852462,66868,0.8571428571428571,0.9428571428571428,3.742424242424242
BioBloomTools,77,0.1,577957942,500772,1.0,0.9390243902439024,1.7142857142857142
PhageFilter,88,0.0,653439580,64488,1.0,0.967032967032967,1.6704545454545454
BioBloomTools,88,0.0,581030237,500728,1.0,0.967032967032967,0.26136363636363635
PhageFilter,88,0.02,675741506,66368,1.0,0.9361702127659575,1.3068181818181819
BioBloomTools,88,0.02,582402346,500728,1.0,0.9565217391304348,0.3181818181818182
PhageFilter,88,0.04,621026555,64292,1.0,0.9361702127659575,1.3181818181818181
BioBloomTools,88,0.04,598332567,500732,1.0,0.9565217391304348,0.5227272727272727
PhageFilter,88,0.06,631143690,66692,0.9886363636363636,0.9560439560439561,1.7816091954022988
BioBloomTools,88,0.06,567344612,500728,1.0,0.9565217391304348,0.7159090909090909
PhageFilter,88,0.08,627597781,64320,0.9431818181818182,0.9651162790697675,2.4578313253012047
BioBloomTools,88,0.08,563284868,500728,1.0,0.9565217391304348,1.0340909090909092
PhageFilter,88,0.1,612617487,64048,0.8295454545454546,0.9733333333333334,3.26027397260274
BioBloomTools,88,0.1,561100213,500728,1.0,0.9565217391304348,1.5
PhageFilter,99,0.0,684184038,67108,1.0,1.0,1.9090909090909092
BioBloomTools,99,0.0,596519211,500728,1.0,1.0,0.45454545454545453
PhageFilter,99,0.02,678659762,66880,1.0,0.99,1.8080808080808082
BioBloomTools,99,0.02,638462626,500728,1.0,0.99,0.5151515151515151
PhageFilter,99,0.04,664319849,64488,1.0,0.99,1.3838383838383839
BioBloomTools,99,0.04,598972341,500728,1.0,0.99,0.6565656565656566
PhageFilter,99,0.06,625481651,64432,0.98989898989899,1.0,1.7142857142857142
BioBloomTools,99,0.06,610016615,500728,1.0,1.0,0.8787878787878788
PhageFilter,99,0.08,665883465,64772,0.9696969696969697,1.0,2.4270833333333335
BioBloomTools,99,0.08,589163766,500772,1.0,1.0,1.0909090909090908
PhageFilter,99,0.1,617314295,64384,0.7777777777777778,1.0,3.142857142857143
BioBloomTools,99,0.1,561318801,500776,1.0,1.0,1.3232323232323233
