replicate,kmer size,theta,error rate,number of genomes,read count,time,memory,classification recall,classification precision,filter recall,filter precision,avg read count error
1,50,0.6,0.0,50,1000,208063895,30056,1.0,0.625,1.0,1.0,0.0
1,50,0.8,0.0,50,1000,176794833,30056,1.0,0.7142857142857143,1.0,1.0,0.0
1,50,1.0,0.0,50,1000,160546938,30056,1.0,0.7142857142857143,1.0,1.0,0.0
1,10,0.0,0.05,50,1000,471028352,26764,1.0,0.1,1.0,0.501002004008016,898.0
1,10,0.2,0.05,50,1000,340639860,26764,1.0,0.14285714285714285,1.0,0.5065856129685917,155.6
1,10,0.4,0.05,50,1000,283913002,26764,1.0,0.22727272727272727,0.998,0.7327459618208517,8.8
1,10,0.6,0.05,50,1000,245835391,26764,1.0,0.3125,0.89,0.9716157205240175,11.0
1,10,0.8,0.05,50,1000,225209109,26764,1.0,1.0,0.378,1.0,62.2
1,10,1.0,0.05,50,1000,121931970,26764,1.0,1.0,0.036,1.0,96.4
1,20,0.0,0.05,50,1000,452339301,26764,1.0,0.1,1.0,0.501002004008016,898.0
1,20,0.2,0.05,50,1000,139950110,26764,1.0,1.0,0.884,1.0,11.6
1,20,0.4,0.05,50,1000,137334163,26764,1.0,1.0,0.586,1.0,41.4
1,20,0.6,0.05,50,1000,137672839,26764,1.0,1.0,0.29,1.0,71.0
1,20,0.8,0.05,50,1000,141247861,26764,1.0,1.0,0.08,1.0,92.0
1,20,1.0,0.05,50,1000,110927403,26764,1.0,1.0,0.034,1.0,96.6
1,30,0.0,0.05,50,1000,498473643,26764,1.0,0.1,1.0,0.501002004008016,898.0
1,30,0.2,0.05,50,1000,145871702,26776,1.0,1.0,0.606,1.0,39.4
1,30,0.4,0.05,50,1000,114951769,26776,1.0,1.0,0.332,1.0,66.8
1,30,0.6,0.05,50,1000,122185187,26776,1.0,1.0,0.154,1.0,84.6
1,30,0.8,0.05,50,1000,161000600,26776,1.0,1.0,0.064,1.0,93.6
1,30,1.0,0.05,50,1000,159047877,26776,1.0,1.0,0.034,1.0,96.6
1,40,0.0,0.05,50,1000,433297574,26776,1.0,0.1,1.0,0.501002004008016,898.0
1,40,0.2,0.05,50,1000,134942580,26776,1.0,1.0,0.394,1.0,60.6
1,40,0.4,0.05,50,1000,121317997,26776,1.0,1.0,0.224,1.0,77.6
1,40,0.6,0.05,50,1000,113375125,26776,1.0,1.0,0.128,1.0,87.2
1,40,0.8,0.05,50,1000,135278117,26776,1.0,1.0,0.056,1.0,94.4
1,40,1.0,0.05,50,1000,118970392,26776,1.0,1.0,0.034,1.0,96.6
1,50,0.0,0.05,50,1000,491436974,26776,1.0,0.1,1.0,0.501002004008016,898.0
1,50,0.2,0.05,50,1000,134811932,26776,1.0,1.0,0.254,1.0,74.6
1,50,0.4,0.05,50,1000,172784690,26776,1.0,1.0,0.17,1.0,83.0
1,50,0.6,0.05,50,1000,134120350,26776,1.0,1.0,0.102,1.0,89.8
1,50,0.8,0.05,50,1000,133337538,26776,1.0,1.0,0.052,1.0,94.8
1,50,1.0,0.05,50,1000,157032932,26776,1.0,1.0,0.034,1.0,96.6
1,10,0.0,0.1,50,1000,475822797,26764,1.0,0.1,1.0,0.501002004008016,898.0
1,10,0.2,0.1,50,1000,365325011,26776,1.0,0.13513513513513514,0.996,0.508682328907048,137.4
1,10,0.4,0.1,50,1000,368297501,26776,1.0,0.1724137931034483,0.842,0.7398945518453427,40.0
1,10,0.6,0.1,50,1000,278404542,26776,1.0,0.5,0.374,0.9842105263157894,62.2
1,10,0.8,0.1,50,1000,246426133,26776,1.0,0.5555555555555556,0.042,1.0,95.8
1,10,1.0,0.1,50,1000,92216998,26776,0.2,0.5,0.002,1.0,99.0
1,20,0.0,0.1,50,1000,871946498,26776,1.0,0.1,1.0,0.501002004008016,898.0
1,20,0.2,0.1,50,1000,157131451,26776,1.0,0.45454545454545453,0.468,1.0,53.2
1,20,0.4,0.1,50,1000,178851144,26776,1.0,0.45454545454545453,0.128,1.0,87.2
1,20,0.6,0.1,50,1000,166230508,26776,1.0,0.5555555555555556,0.038,1.0,96.2
1,20,0.8,0.1,50,1000,79979659,26776,0.2,0.5,0.002,1.0,99.0
1,20,1.0,0.1,50,1000,75054199,26776,0.2,0.5,0.002,1.0,99.0
1,30,0.0,0.1,50,1000,846678631,26776,1.0,0.1,1.0,0.501002004008016,898.0
1,30,0.2,0.1,50,1000,147087297,26776,1.0,0.45454545454545453,0.176,1.0,82.4
1,30,0.4,0.1,50,1000,166870498,26776,1.0,0.5555555555555556,0.056,1.0,94.4
1,30,0.6,0.1,50,1000,151380481,26776,0.8,0.5714285714285714,0.014,1.0,98.25
1,30,0.8,0.1,50,1000,72446019,26776,0.2,0.5,0.002,1.0,99.0
1,30,1.0,0.1,50,1000,92391018,26776,0.2,0.5,0.002,1.0,99.0
1,40,0.0,0.1,50,1000,812842663,26776,1.0,0.1,1.0,0.501002004008016,898.0
1,40,0.2,0.1,50,1000,168050714,26776,1.0,0.5,0.086,1.0,91.4
1,40,0.4,0.1,50,1000,176645470,26776,0.8,0.5714285714285714,0.028,1.0,96.5
1,40,0.6,0.1,50,1000,75864413,26776,0.2,0.3333333333333333,0.002,1.0,99.0
1,40,0.8,0.1,50,1000,53351808,26776,0.0,0,0.0,0,nan
1,40,1.0,0.1,50,1000,50380973,27100,0.0,0,0.0,0,nan
1,50,0.0,0.1,50,1000,862285213,27332,1.0,0.1,1.0,0.501002004008016,898.0
1,50,0.2,0.1,50,1000,206369705,27332,1.0,0.625,0.038,1.0,96.2
1,50,0.4,0.1,50,1000,157129145,27332,0.8,0.5714285714285714,0.016,1.0,98.0
1,50,0.6,0.1,50,1000,149110285,27332,0.4,0.4,0.004,1.0,99.0
1,50,0.8,0.1,50,1000,97539545,27332,0.2,0.5,0.002,1.0,99.0
1,50,1.0,0.1,50,1000,89566596,27332,0.2,0.5,0.002,1.0,99.0
1,10,0.0,0.0,50,1000,778976443,27752,1.0,0.5,1.0,0.501002004008016,978.0
1,10,0.2,0.0,50,1000,411881655,27756,0.8,0.5714285714285714,1.0,0.5050505050505051,282.1
1,10,0.4,0.0,50,1000,405420258,27756,1.0,0.6578947368421053,1.0,0.6963788300835655,57.4
1,10,0.6,0.0,50,1000,400531262,27756,1.0,0.6944444444444444,1.0,0.9671179883945842,6.56
1,10,0.8,0.0,50,1000,307302621,27756,1.0,0.8620689655172413,1.0,0.9960159362549801,1.08
1,10,1.0,0.0,50,1000,301316578,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.32
1,20,0.0,0.0,50,1000,563248759,27756,1.0,0.5,1.0,0.501002004008016,978.0
1,20,0.2,0.0,50,1000,318379388,27756,1.0,0.8333333333333334,1.0,0.9960159362549801,1.76
1,20,0.4,0.0,50,1000,361806844,27756,1.0,0.8620689655172413,1.0,0.9960159362549801,1.44
1,20,0.6,0.0,50,1000,398002999,27756,1.0,0.8620689655172413,1.0,0.9960159362549801,1.12
1,20,0.8,0.0,50,1000,267823907,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.48
1,20,1.0,0.0,50,1000,308502167,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.32
1,30,0.0,0.0,50,1000,512978856,27756,1.0,0.5,1.0,0.501002004008016,978.0
1,30,0.2,0.0,50,1000,300798828,27756,1.0,0.8620689655172413,1.0,0.9960159362549801,1.4
1,30,0.4,0.0,50,1000,273558422,27756,1.0,0.8333333333333334,1.0,0.9960159362549801,1.16
1,30,0.6,0.0,50,1000,314180752,27756,1.0,0.8620689655172413,1.0,0.998003992015968,0.76
1,30,0.8,0.0,50,1000,313040900,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.4
1,30,1.0,0.0,50,1000,265916214,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.32
1,40,0.0,0.0,50,1000,542993379,27756,1.0,0.5,1.0,0.501002004008016,978.0
1,40,0.2,0.0,50,1000,258051432,27756,1.0,0.8333333333333334,1.0,0.9960159362549801,1.28
1,40,0.4,0.0,50,1000,317793534,27756,1.0,0.8620689655172413,1.0,0.998003992015968,0.96
1,40,0.6,0.0,50,1000,271113832,27756,1.0,0.8620689655172413,1.0,0.998003992015968,0.6
1,40,0.8,0.0,50,1000,302399105,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.36
1,40,1.0,0.0,50,1000,261402814,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.32
1,50,0.0,0.0,50,1000,815195276,27756,1.0,0.5,1.0,0.501002004008016,978.0
1,50,0.2,0.0,50,1000,303875024,27756,1.0,0.8333333333333334,1.0,0.998003992015968,1.04
1,50,0.4,0.0,50,1000,344346001,27756,1.0,0.8620689655172413,1.0,0.998003992015968,0.76
1,50,0.6,0.0,50,1000,331243925,27756,1.0,0.8928571428571429,1.0,0.998003992015968,0.56
1,50,0.8,0.0,50,1000,299278948,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.36
1,50,1.0,0.0,50,1000,309415846,27756,1.0,0.9259259259259259,1.0,0.998003992015968,0.32
1,10,0.0,0.05,50,1000,876343630,27756,1.0,0.5,1.0,0.501002004008016,978.0
1,10,0.2,0.05,50,1000,429400992,27756,0.8,0.5263157894736842,1.0,0.5060728744939271,223.3
1,10,0.4,0.05,50,1000,376407674,27756,1.0,0.6944444444444444,0.998,0.7458893871449925,38.2
1,10,0.6,0.05,50,1000,439490616,27756,1.0,0.7575757575757576,0.868,0.9774774774774775,4.24
1,10,0.8,0.05,50,1000,299549970,27756,1.0,0.9259259259259259,0.348,1.0,12.8
1,10,1.0,0.05,50,1000,179550971,27756,0.4,0.9090909090909091,0.022,1.0,18.8
1,20,0.0,0.05,50,1000,904582279,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,20,0.2,0.05,50,1000,269768279,27760,1.0,0.8928571428571429,0.852,0.9953271028037384,4.28
1,20,0.4,0.05,50,1000,280105338,27760,1.0,0.9615384615384616,0.554,1.0,7.76
1,20,0.6,0.05,50,1000,282777031,27760,1.0,0.9615384615384616,0.246,1.0,14.68
1,20,0.8,0.05,50,1000,240541128,27760,0.64,0.9411764705882353,0.054,1.0,18.25
1,20,1.0,0.05,50,1000,164057690,27760,0.4,0.9090909090909091,0.02,1.0,18.9
1,30,0.0,0.05,50,1000,444847801,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,30,0.2,0.05,50,1000,248754268,27760,1.0,0.9259259259259259,0.568,0.9964912280701754,7.56
1,30,0.4,0.05,50,1000,258759104,27760,1.0,0.9259259259259259,0.318,1.0,13.24
1,30,0.6,0.05,50,1000,262828857,27760,0.92,0.9583333333333334,0.118,1.0,17.26086956521739
1,30,0.8,0.05,50,1000,171151876,27760,0.6,0.9375,0.048,1.0,18.333333333333332
1,30,1.0,0.05,50,1000,203312290,27760,0.4,0.9090909090909091,0.02,1.0,18.9
1,40,0.0,0.05,50,1000,468439834,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,40,0.2,0.05,50,1000,249947892,27760,1.0,0.9615384615384616,0.386,1.0,11.64
1,40,0.4,0.05,50,1000,274941101,27760,1.0,0.9615384615384616,0.206,1.0,15.64
1,40,0.6,0.05,50,1000,280116989,27760,0.8,0.9523809523809523,0.082,1.0,17.85
1,40,0.8,0.05,50,1000,228193160,27760,0.6,0.9375,0.044,1.0,18.466666666666665
1,40,1.0,0.05,50,1000,211662206,27760,0.4,0.9090909090909091,0.02,1.0,18.9
1,50,0.0,0.05,50,1000,864241702,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,50,0.2,0.05,50,1000,212490799,27760,1.0,0.9615384615384616,0.248,1.0,14.8
1,50,0.4,0.05,50,1000,300709970,27760,0.92,0.9583333333333334,0.126,1.0,17.08695652173913
1,50,0.6,0.05,50,1000,272703821,27760,0.72,0.9473684210526315,0.068,1.0,18.0
1,50,0.8,0.05,50,1000,289423640,27760,0.56,0.9333333333333333,0.04,1.0,18.5
1,50,1.0,0.05,50,1000,216080391,27760,0.4,0.9090909090909091,0.02,1.0,18.9
1,10,0.0,0.1,50,1000,554363253,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,10,0.2,0.1,50,1000,398590544,27760,0.84,0.5675675675675675,1.0,0.508646998982706,197.71428571428572
1,10,0.4,0.1,50,1000,424808287,27760,1.0,0.6944444444444444,0.904,0.7533333333333333,28.04
1,10,0.6,0.1,50,1000,381949259,27760,1.0,0.7352941176470589,0.45,0.9868421052631579,9.0
1,10,0.8,0.1,50,1000,278007875,27760,0.6,1.0,0.056,1.0,18.133333333333333
1,10,1.0,0.1,50,1000,72387286,27760,0.0,0,0.0,0,nan
1,20,0.0,0.1,50,1000,566143434,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,20,0.2,0.1,50,1000,280403145,27760,1.0,0.9615384615384616,0.494,1.0,8.68
1,20,0.4,0.1,50,1000,296937366,27760,1.0,0.9615384615384616,0.158,1.0,16.44
1,20,0.6,0.1,50,1000,218274450,27760,0.56,1.0,0.034,1.0,18.785714285714285
1,20,0.8,0.1,50,1000,100315877,27760,0.04,1.0,0.002,1.0,19.0
1,20,1.0,0.1,50,1000,48373297,27760,0.0,0,0.0,0,nan
1,30,0.0,0.1,50,1000,868768027,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,30,0.2,0.1,50,1000,254481218,27760,1.0,0.9615384615384616,0.204,1.0,15.32
1,30,0.4,0.1,50,1000,271166907,27760,0.76,1.0,0.06,1.0,18.210526315789473
1,30,0.6,0.1,50,1000,139329416,27760,0.2,1.0,0.012,1.0,18.8
1,30,0.8,0.1,50,1000,56047940,27760,0.0,0,0.0,0,nan
1,30,1.0,0.1,50,1000,47748122,27760,0.0,0,0.0,0,nan
1,40,0.0,0.1,50,1000,518786026,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,40,0.2,0.1,50,1000,296798165,27760,0.84,0.9545454545454546,0.092,1.0,17.428571428571427
1,40,0.4,0.1,50,1000,219336373,27760,0.48,1.0,0.028,1.0,18.75
1,40,0.6,0.1,50,1000,143039345,27760,0.12,1.0,0.006,1.0,19.0
1,40,0.8,0.1,50,1000,59458731,27760,0.0,0,0.0,0,nan
1,40,1.0,0.1,50,1000,43539346,27760,0.0,0,0.0,0,nan
1,50,0.0,0.1,50,1000,560619110,27760,1.0,0.5,1.0,0.501002004008016,978.0
1,50,0.2,0.1,50,1000,235225372,27760,0.64,1.0,0.044,1.0,18.5625
1,50,0.4,0.1,50,1000,161777061,27760,0.28,1.0,0.016,1.0,18.857142857142858
1,50,0.6,0.1,50,1000,99756270,27760,0.08,1.0,0.004,1.0,19.0
1,50,0.8,0.1,50,1000,48168022,27760,0.0,0,0.0,0,nan
1,50,1.0,0.1,50,1000,48212781,27760,0.0,0,0.0,0,nan
1,10,0.0,0.0,50,1000,644599430,27760,1.0,1.0,1.0,0.501002004008016,988.0
1,10,0.2,0.0,50,1000,421089155,27764,0.7,1.0,1.0,0.5060728744939271,275.0
1,10,0.4,0.0,50,1000,431850358,27768,0.68,1.0,1.0,0.6915629322268326,73.58823529411765
1,10,0.6,0.0,50,1000,428345229,27768,1.0,1.0,1.0,0.9560229445506692,5.9
1,10,0.8,0.0,50,1000,369285673,27768,1.0,1.0,1.0,1.0,1.22
1,10,1.0,0.0,50,1000,413396297,27768,1.0,1.0,1.0,1.0,0.46
1,20,0.0,0.0,50,1000,577445969,27768,1.0,1.0,1.0,0.501002004008016,988.0
1,20,0.2,0.0,50,1000,285593136,27768,1.0,1.0,1.0,1.0,2.12
1,20,0.4,0.0,50,1000,391743734,27768,1.0,1.0,1.0,1.0,1.6
1,20,0.6,0.0,50,1000,363434977,27768,1.0,1.0,1.0,1.0,1.1
1,20,0.8,0.0,50,1000,339497670,27768,1.0,1.0,1.0,1.0,0.54
1,20,1.0,0.0,50,1000,338756561,27768,1.0,1.0,1.0,1.0,0.46
1,30,0.0,0.0,50,1000,621743528,27768,1.0,1.0,1.0,0.501002004008016,988.0
1,30,0.2,0.0,50,1000,323950405,27768,1.0,1.0,1.0,1.0,1.58
1,30,0.4,0.0,50,1000,348819978,27768,1.0,1.0,1.0,1.0,1.2
1,30,0.6,0.0,50,1000,400991616,27768,1.0,1.0,1.0,1.0,0.86
1,30,0.8,0.0,50,1000,336205104,27768,1.0,1.0,1.0,1.0,0.52
1,30,1.0,0.0,50,1000,330664364,27768,1.0,1.0,1.0,1.0,0.46
1,40,0.0,0.0,50,1000,513550039,27768,1.0,1.0,1.0,0.501002004008016,988.0
1,40,0.2,0.0,50,1000,462493534,27768,1.0,1.0,1.0,1.0,1.34
1,40,0.4,0.0,50,1000,345765362,27768,1.0,1.0,1.0,1.0,0.98
1,40,0.6,0.0,50,1000,416262584,27768,1.0,1.0,1.0,1.0,0.8
1,40,0.8,0.0,50,1000,288109892,27768,1.0,1.0,1.0,1.0,0.5
1,40,1.0,0.0,50,1000,369064671,27768,1.0,1.0,1.0,1.0,0.46
1,50,0.0,0.0,50,1000,628705328,27768,1.0,1.0,1.0,0.501002004008016,988.0
1,50,0.2,0.0,50,1000,343452827,27768,1.0,1.0,1.0,1.0,1.06
1,50,0.4,0.0,50,1000,347672676,27768,1.0,1.0,1.0,1.0,0.86
1,50,0.6,0.0,50,1000,366238700,27768,1.0,1.0,1.0,1.0,0.66
1,50,0.8,0.0,50,1000,320639437,27768,1.0,1.0,1.0,1.0,0.5
1,50,1.0,0.0,50,1000,377108271,27768,1.0,1.0,1.0,1.0,0.46
1,10,0.0,0.05,50,1000,842256708,27768,1.0,1.0,1.0,0.501002004008016,988.0
1,10,0.2,0.05,50,1000,403880253,27768,0.72,1.0,1.0,0.508130081300813,245.27777777777777
1,10,0.4,0.05,50,1000,410134991,27768,0.74,1.0,1.0,0.746268656716418,49.351351351351354
1,10,0.6,0.05,50,1000,356370880,27768,1.0,1.0,0.862,0.9642058165548099,3.82
1,10,0.8,0.05,50,1000,468603353,27768,0.96,1.0,0.366,1.0,5.9375
1,10,1.0,0.05,50,1000,248709989,27772,0.18,1.0,0.018,1.0,9.0
1,20,0.0,0.05,50,1000,640112791,27772,1.0,1.0,1.0,0.501002004008016,988.0
1,20,0.2,0.05,50,1000,270500787,27772,1.0,1.0,0.876,1.0,2.06
1,20,0.4,0.05,50,1000,297894484,27772,0.98,1.0,0.616,1.0,3.3469387755102042
1,20,0.6,0.05,50,1000,282761709,27772,0.96,1.0,0.274,1.0,6.833333333333333
1,20,0.8,0.05,50,1000,264515303,27772,0.46,1.0,0.056,1.0,8.695652173913043
1,20,1.0,0.05,50,1000,176559128,27772,0.16,1.0,0.016,1.0,9.0
1,30,0.0,0.05,50,1000,428925818,27772,1.0,1.0,1.0,0.501002004008016,988.0
1,30,0.2,0.05,50,1000,277675732,27772,0.98,1.0,0.602,1.0,3.4285714285714284
1,30,0.4,0.05,50,1000,256211504,27772,0.96,1.0,0.348,1.0,5.979166666666667
1,30,0.6,0.05,50,1000,288987001,27772,0.68,1.0,0.104,1.0,8.323529411764707
1,30,0.8,0.05,50,1000,325055213,27772,0.46,1.0,0.054,1.0,8.73913043478261
1,30,1.0,0.05,50,1000,168339040,27780,0.16,1.0,0.016,1.0,9.0
1,40,0.0,0.05,50,1000,490925025,27780,1.0,1.0,1.0,0.501002004008016,988.0
1,40,0.2,0.05,50,1000,276243534,27780,0.96,1.0,0.384,1.0,5.541666666666667
1,40,0.4,0.05,50,1000,267700792,27780,0.88,1.0,0.184,1.0,7.7727272727272725
1,40,0.6,0.05,50,1000,303192046,27780,0.62,1.0,0.088,1.0,8.451612903225806
1,40,0.8,0.05,50,1000,236596105,27784,0.4,1.0,0.046,1.0,8.75
1,40,1.0,0.05,50,1000,211273118,27784,0.16,1.0,0.016,1.0,9.0
1,50,0.0,0.05,50,1000,518435361,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,50,0.2,0.05,50,1000,300610133,27784,0.94,1.0,0.254,1.0,7.042553191489362
1,50,0.4,0.05,50,1000,333995691,27784,0.72,1.0,0.12,1.0,8.194444444444445
1,50,0.6,0.05,50,1000,339127715,27784,0.56,1.0,0.078,1.0,8.464285714285714
1,50,0.8,0.05,50,1000,325173251,27784,0.36,1.0,0.04,1.0,8.777777777777779
1,50,1.0,0.05,50,1000,180515579,27784,0.16,1.0,0.016,1.0,9.0
1,10,0.0,0.1,50,1000,586742956,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,10,0.2,0.1,50,1000,508487107,27784,0.68,1.0,1.0,0.5060728744939271,253.5
1,10,0.4,0.1,50,1000,373694070,27784,0.66,1.0,0.898,0.7397034596375618,50.121212121212125
1,10,0.6,0.1,50,1000,433728232,27784,0.94,1.0,0.436,0.960352422907489,4.9361702127659575
1,10,0.8,0.1,50,1000,315982902,27784,0.58,1.0,0.078,1.0,8.620689655172415
1,10,1.0,0.1,50,1000,97237261,27784,0.02,1.0,0.002,1.0,9.0
1,20,0.0,0.1,50,1000,891623615,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,20,0.2,0.1,50,1000,368346839,27784,0.98,1.0,0.46,1.0,4.775510204081633
1,20,0.4,0.1,50,1000,361103272,27784,0.82,1.0,0.158,1.0,7.878048780487805
1,20,0.6,0.1,50,1000,426055024,27784,0.44,1.0,0.044,1.0,8.909090909090908
1,20,0.8,0.1,50,1000,117533663,27784,0.06,1.0,0.006,1.0,9.0
1,20,1.0,0.1,50,1000,135252788,27784,0.02,1.0,0.002,1.0,9.0
1,30,0.0,0.1,50,1000,592702617,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,30,0.2,0.1,50,1000,329788206,27784,0.94,1.0,0.206,1.0,7.659574468085107
1,30,0.4,0.1,50,1000,337272620,27784,0.58,1.0,0.066,1.0,8.793103448275861
1,30,0.6,0.1,50,1000,262638845,27784,0.18,1.0,0.018,1.0,9.0
1,30,0.8,0.1,50,1000,101864731,27784,0.06,1.0,0.006,1.0,9.0
1,30,1.0,0.1,50,1000,74878174,27784,0.02,1.0,0.002,1.0,9.0
1,40,0.0,0.1,50,1000,557629038,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,40,0.2,0.1,50,1000,346926450,27784,0.62,1.0,0.088,1.0,8.483870967741936
1,40,0.4,0.1,50,1000,224420735,27784,0.38,1.0,0.036,1.0,8.947368421052632
1,40,0.6,0.1,50,1000,167943126,27784,0.12,1.0,0.012,1.0,9.0
1,40,0.8,0.1,50,1000,102182373,27784,0.06,1.0,0.006,1.0,9.0
1,40,1.0,0.1,50,1000,105446569,27784,0.02,1.0,0.002,1.0,9.0
1,50,0.0,0.1,50,1000,676416902,27784,1.0,1.0,1.0,0.501002004008016,988.0
1,50,0.2,0.1,50,1000,316547670,27784,0.46,1.0,0.046,1.0,8.91304347826087
1,50,0.4,0.1,50,1000,213918733,27784,0.22,1.0,0.022,1.0,9.0
1,50,0.6,0.1,50,1000,157932586,27784,0.1,1.0,0.01,1.0,9.0
1,50,0.8,0.1,50,1000,96647625,27784,0.04,1.0,0.004,1.0,9.0
1,50,1.0,0.1,50,1000,125801147,27784,0.02,1.0,0.002,1.0,9.0
