tool name,genome count in reads,error rate,time,memory,recall,precision,read count error
FastViromeExplorer,88,0.06,863936632,224076,0.9886363636363636,1.0,1.113737471264368
PhageFilter,88,0.06,608534585,45548,0.6590909090909091,0.9830508474576272,3.3275862068965516
Kraken2,88,0.06,61326963,27124,0.9886363636363636,1.0,0.8735632183908046
BioBloomTools,88,0.06,636631228,500728,1.0,0.967032967032967,0.9772727272727273
FastViromeExplorer,88,0.08,870767147,224080,0.9772727272727273,0.9772727272727273,1.769405342973812
PhageFilter,88,0.08,669493797,45504,0.38636363636363635,1.0,3.8823529411764706
Kraken2,88,0.08,77026953,27124,0.9886363636363636,0.9886363636363636,1.3103448275862069
BioBloomTools,88,0.08,592303368,500732,1.0,0.9565217391304348,0.9659090909090909
FastViromeExplorer,88,0.1,894961464,224076,0.9318181818181818,1.0,2.420717207435366
PhageFilter,88,0.1,294450050,40780,0.10227272727272728,1.0,3.7777777777777777
Kraken2,88,0.1,63486205,27124,0.9659090909090909,1.0,1.7411764705882353
BioBloomTools,88,0.1,587267924,500728,1.0,1.0,1.3636363636363635
FastViromeExplorer,99,0.0,939735591,224148,1.0,1.0,0.15565565656565655
PhageFilter,99,0.0,714383125,45896,0.26262626262626265,1.0,3.9615384615384617
Kraken2,99,0.0,74471628,27140,1.0,1.0,0.37373737373737376
BioBloomTools,99,0.0,643024227,500728,1.0,1.0,0.40404040404040403
FastViromeExplorer,99,0.02,937528375,224148,1.0,1.0,0.38193111111111117
PhageFilter,99,0.02,809713985,45892,0.41414141414141414,1.0,1.0731707317073171
Kraken2,99,0.02,98103869,27140,1.0,1.0,0.5252525252525253
BioBloomTools,99,0.02,649509246,500728,1.0,1.0,0.6666666666666666
FastViromeExplorer,99,0.04,957820675,224156,1.0,0.99,0.6282657685858586
PhageFilter,99,0.04,786691001,45900,0.46464646464646464,1.0,1.565217391304348
Kraken2,99,0.04,75147610,27140,0.98989898989899,1.0,0.5408163265306123
BioBloomTools,99,0.04,616456689,500728,1.0,0.99,0.5454545454545454
FastViromeExplorer,99,0.06,931795433,224156,0.9797979797979798,1.0,1.1408048453608246
PhageFilter,99,0.06,736013518,43264,0.6262626262626263,1.0,3.5
Kraken2,99,0.06,64702531,27144,1.0,1.0,0.8888888888888888
BioBloomTools,99,0.06,624947937,500728,1.0,0.99,1.0404040404040404
FastViromeExplorer,99,0.08,862552592,224156,0.9595959595959596,1.0,1.624215789473684
PhageFilter,99,0.08,577058727,43196,0.3838383838383838,1.0,3.8684210526315788
Kraken2,99,0.08,60433418,27144,1.0,1.0,1.202020202020202
BioBloomTools,99,0.08,606797237,500728,1.0,1.0,1.202020202020202
FastViromeExplorer,99,0.1,873123425,224156,0.9797979797979798,1.0,2.2327723068182888
PhageFilter,99,0.1,279054709,40428,0.08080808080808081,1.0,3.75
Kraken2,99,0.1,61259552,27144,0.9696969696969697,1.0,1.78125
BioBloomTools,99,0.1,613779519,500728,1.0,0.99,1.3636363636363635
