tool name,genome count in reads,error rate,time,memory,recall,precision,read count error
FastViromeExplorer,66,0.02,812051075,224084,1.0,1.0,0.24663727272727273
PhageFilter,66,0.02,463796570,27096,1.0,0.8918918918918919,2.272727272727273
Kraken2,66,0.02,53782955,27096,1.0,1.0,0.4090909090909091
BioBloomTools,66,0.02,567422296,500728,1.0,0.9041095890410958,0.3181818181818182
FastViromeExplorer,66,0.04,827710031,224088,1.0,0.9705882352941176,0.830539696969697
PhageFilter,66,0.04,474668602,27096,0.8333333333333334,0.9482758620689655,3.8
Kraken2,66,0.04,58062957,27096,1.0,0.9850746268656716,0.803030303030303
BioBloomTools,66,0.04,554569157,500728,1.0,0.868421052631579,0.5606060606060606
FastViromeExplorer,66,0.06,805760154,224084,1.0,1.0,1.627580303030303
PhageFilter,66,0.06,475332810,27096,0.7575757575757576,0.9615384615384616,5.1
Kraken2,66,0.06,59710126,27096,1.0,1.0,1.1666666666666667
BioBloomTools,66,0.06,557591840,500728,1.0,0.8918918918918919,1.1666666666666667
FastViromeExplorer,66,0.08,844908314,224084,1.0,0.9850746268656716,2.435463787878788
PhageFilter,66,0.08,375787816,27096,0.4696969696969697,0.9117647058823529,5.709677419354839
Kraken2,66,0.08,54294273,27096,1.0,1.0,1.7727272727272727
BioBloomTools,66,0.08,565237488,500732,1.0,0.868421052631579,1.2727272727272727
FastViromeExplorer,66,0.1,824518368,224080,1.0,1.0,3.878787878787879
PhageFilter,66,0.1,261373367,27096,0.22727272727272727,0.9375,5.866666666666666
Kraken2,66,0.1,54319443,27096,1.0,1.0,2.893939393939394
BioBloomTools,66,0.1,546237418,500728,1.0,0.868421052631579,1.9696969696969697
FastViromeExplorer,77,0.0,802996799,224084,1.0,0.9871794871794872,0.13250571428571425
PhageFilter,77,0.0,484541366,27100,1.0,0.9506172839506173,0.948051948051948
Kraken2,77,0.0,51752076,27100,1.0,1.0,0.38961038961038963
BioBloomTools,77,0.0,580658602,500732,1.0,0.9390243902439024,0.36363636363636365
FastViromeExplorer,77,0.02,806736760,224092,1.0,1.0,0.18916662337662335
PhageFilter,77,0.02,453046754,27100,0.987012987012987,0.9620253164556962,2.026315789473684
Kraken2,77,0.02,53507507,27100,1.0,1.0,0.6363636363636364
BioBloomTools,77,0.02,573887050,500728,1.0,0.9390243902439024,0.5584415584415584
FastViromeExplorer,77,0.04,801695423,224088,1.0,1.0,0.6285594805194804
PhageFilter,77,0.04,612257215,27100,0.7402597402597403,1.0,2.8771929824561404
Kraken2,77,0.04,54114315,27100,1.0,0.9871794871794872,0.6883116883116883
BioBloomTools,77,0.04,573869898,500776,1.0,0.927710843373494,0.7142857142857143
FastViromeExplorer,77,0.06,861144953,224088,1.0,0.9871794871794872,1.4586446753246753
PhageFilter,77,0.06,436499587,27100,0.7662337662337663,0.921875,4.491525423728813
Kraken2,77,0.06,56086943,27104,1.0,0.9871794871794872,1.0
BioBloomTools,77,0.06,550078433,500728,1.0,0.8953488372093024,0.7012987012987013
FastViromeExplorer,77,0.08,850769645,224088,0.974025974025974,0.9868421052631579,1.9629490666666667
PhageFilter,77,0.08,400578913,27104,0.4025974025974026,0.9393939393939394,4.774193548387097
Kraken2,77,0.08,70114899,27104,1.0,1.0,1.4025974025974026
BioBloomTools,77,0.08,631157474,500776,1.0,0.9058823529411765,1.1948051948051948
FastViromeExplorer,77,0.1,912611437,224076,0.935064935064935,1.0,2.985548753333333
PhageFilter,77,0.1,362284314,27104,0.2077922077922078,1.0,4.9375
Kraken2,77,0.1,90651652,27104,0.987012987012987,1.0,2.210526315789474
BioBloomTools,77,0.1,605879769,500728,1.0,0.9506172839506173,1.6493506493506493
FastViromeExplorer,88,0.0,846905217,224076,1.0,1.0,0.23244670454545455
PhageFilter,88,0.0,555287585,27100,1.0,1.0,1.1818181818181819
Kraken2,88,0.0,54368121,27100,1.0,1.0,0.3181818181818182
BioBloomTools,88,0.0,608348052,500728,1.0,1.0,0.42045454545454547
FastViromeExplorer,88,0.02,821511720,224084,1.0,1.0,0.3808852272727272
PhageFilter,88,0.02,570210626,27100,0.9772727272727273,0.9555555555555556,1.5348837209302326
Kraken2,88,0.02,69427008,27100,1.0,1.0,0.4772727272727273
BioBloomTools,88,0.02,614651138,500728,1.0,0.946236559139785,0.45454545454545453
FastViromeExplorer,88,0.04,816451943,224084,1.0,1.0,0.5672882702272727
PhageFilter,88,0.04,486074134,27100,0.8863636363636364,1.0,2.6923076923076925
Kraken2,88,0.04,58157555,27100,0.9886363636363636,1.0,0.7126436781609196
BioBloomTools,88,0.04,580836050,500728,1.0,0.9887640449438202,0.8636363636363636
FastViromeExplorer,88,0.06,852213963,224080,1.0,0.9887640449438202,1.224345226680443
PhageFilter,88,0.06,534973308,27100,0.6136363636363636,0.9642857142857143,3.4074074074074074
Kraken2,88,0.06,66473712,27100,0.9886363636363636,1.0,0.7586206896551724
BioBloomTools,88,0.06,573519034,500728,1.0,0.967032967032967,1.1136363636363635
FastViromeExplorer,88,0.08,841591715,224080,0.9886363636363636,1.0,1.8530903537126435
PhageFilter,88,0.08,386430206,27100,0.26136363636363635,1.0,3.8260869565217392
Kraken2,88,0.08,56323862,27100,1.0,1.0,1.2727272727272727
BioBloomTools,88,0.08,564524231,500728,1.0,0.9565217391304348,1.125
FastViromeExplorer,88,0.1,839279444,224072,0.9545454545454546,1.0,2.362840512738095
PhageFilter,88,0.1,263611964,27100,0.1590909090909091,1.0,4.0
Kraken2,88,0.1,56634348,27100,1.0,1.0,1.6590909090909092
BioBloomTools,88,0.1,606989553,500732,1.0,0.9777777777777777,1.2613636363636365
FastViromeExplorer,99,0.0,843795498,224152,1.0,1.0,0.2562556565656566
PhageFilter,99,0.0,535519833,27116,1.0,1.0,1.1313131313131313
Kraken2,99,0.0,57756322,27116,1.0,1.0,0.3939393939393939
BioBloomTools,99,0.0,614114569,500728,1.0,1.0,0.5050505050505051
FastViromeExplorer,99,0.02,919755978,224152,1.0,1.0,0.41072396101010106
PhageFilter,99,0.02,518797884,27116,0.9696969696969697,0.9896907216494846,1.4791666666666667
Kraken2,99,0.02,58593377,27120,1.0,1.0,0.5151515151515151
BioBloomTools,99,0.02,723656882,500732,1.0,0.99,0.6060606060606061
FastViromeExplorer,99,0.04,1031086172,224156,1.0,1.0,0.6339369696969697
PhageFilter,99,0.04,520634982,27120,0.9090909090909091,1.0,2.8444444444444446
Kraken2,99,0.04,56953446,27120,1.0,1.0,0.6363636363636364
BioBloomTools,99,0.04,584578711,500728,1.0,1.0,0.7575757575757576
FastViromeExplorer,99,0.06,876347847,224152,1.0,1.0,0.9679466666666667
PhageFilter,99,0.06,477942205,27120,0.6565656565656566,1.0,3.2615384615384615
Kraken2,99,0.06,72426212,27120,1.0,1.0,0.8585858585858586
BioBloomTools,99,0.06,555920430,500728,1.0,1.0,0.8585858585858586
FastViromeExplorer,99,0.08,919813069,224156,0.9797979797979798,1.0,1.7012607216494846
PhageFilter,99,0.08,449254928,27120,0.3434343434343434,1.0,3.8529411764705883
Kraken2,99,0.08,57158586,27124,1.0,1.0,1.2727272727272727
BioBloomTools,99,0.08,574691327,500728,1.0,0.99,1.0808080808080809
FastViromeExplorer,99,0.1,860428163,224148,0.9494949494949495,1.0,2.448107770531915
PhageFilter,99,0.1,316862376,27124,0.21212121212121213,1.0,3.857142857142857
Kraken2,99,0.1,63934595,27124,0.9797979797979798,1.0,1.8969072164948453
BioBloomTools,99,0.1,607776923,500728,0.9797979797979798,1.0,1.288659793814433
