tool name,genome count in reads,error rate,time,memory,recall,precision,read count error
BioBloomTools,33,0.08,536745456,500732,1.0,0.7333333333333333,2.8181818181818183
FastViromeExplorer,33,0.1,787855687,224092,1.0,0.9705882352941176,7.770290909090909
PhageFilter,33,0.1,537656457,43332,0.9696969696969697,0.9142857142857143,10.5
Kraken2,33,0.1,54797033,27104,1.0,0.9428571428571428,5.0
BioBloomTools,33,0.1,529880671,500732,1.0,0.6470588235294118,3.696969696969697
FastViromeExplorer,44,0.0,795813950,224088,1.0,0.9777777777777777,0.23366227272727266
PhageFilter,44,0.0,578289191,45964,1.0,0.8979591836734694,3.9545454545454546
Kraken2,44,0.0,52602306,27104,1.0,0.9777777777777777,1.0454545454545454
BioBloomTools,44,0.0,594455940,500728,1.0,0.8301886792452831,0.5
FastViromeExplorer,44,0.02,786782794,224088,1.0,0.9777777777777777,0.3008725
PhageFilter,44,0.02,569047927,45992,1.0,0.9166666666666666,0.9545454545454546
Kraken2,44,0.02,56254304,27104,1.0,0.9777777777777777,0.6363636363636364
BioBloomTools,44,0.02,554006119,500728,1.0,0.8,0.38636363636363635
FastViromeExplorer,44,0.04,787687179,224096,1.0,1.0,0.9638231818181818
PhageFilter,44,0.04,565466782,43616,1.0,0.8979591836734694,1.7727272727272727
Kraken2,44,0.04,58197097,27104,1.0,1.0,1.7045454545454546
BioBloomTools,44,0.04,557869862,500728,1.0,0.7857142857142857,0.8636363636363636
FastViromeExplorer,44,0.06,799077099,224096,1.0,1.0,2.1264784090909092
PhageFilter,44,0.06,529928821,43596,1.0,0.9361702127659575,2.977272727272727
Kraken2,44,0.06,50996238,27104,1.0,0.9777777777777777,1.7045454545454546
BioBloomTools,44,0.06,547967747,500728,1.0,0.8148148148148148,1.0909090909090908
FastViromeExplorer,44,0.08,788595519,224092,1.0,1.0,3.8863636363636362
PhageFilter,44,0.08,527181405,45440,0.9545454545454546,0.9545454545454546,5.476190476190476
Kraken2,44,0.08,56820021,27104,1.0,1.0,2.4318181818181817
BioBloomTools,44,0.08,540258926,500728,1.0,0.7096774193548387,1.7727272727272727
FastViromeExplorer,44,0.1,794385121,224156,1.0,0.9361702127659575,5.951839545454546
PhageFilter,44,0.1,555828120,45724,0.8636363636363636,0.95,7.394736842105263
Kraken2,44,0.1,59540979,27108,1.0,0.9565217391304348,4.409090909090909
BioBloomTools,44,0.1,536978478,500772,1.0,0.7857142857142857,2.977272727272727
FastViromeExplorer,55,0.0,852393778,224088,1.0,1.0,0.15269054545454538
PhageFilter,55,0.0,633942538,43372,1.0,0.9016393442622951,1.709090909090909
Kraken2,55,0.0,55242723,27116,1.0,1.0,0.6545454545454545
BioBloomTools,55,0.0,577123003,500728,1.0,0.859375,0.4
FastViromeExplorer,55,0.02,821093723,224164,1.0,0.9821428571428571,0.42859436363636366
PhageFilter,55,0.02,603527156,43644,1.0,0.9482758620689655,2.3454545454545452
Kraken2,55,0.02,73367861,27116,1.0,0.9649122807017544,0.9454545454545454
BioBloomTools,55,0.02,622972662,500728,1.0,0.859375,0.5636363636363636
FastViromeExplorer,55,0.04,819839649,224100,1.0,0.9649122807017544,0.9085863636363637
PhageFilter,55,0.04,638916214,43640,0.9454545454545454,0.9122807017543859,1.3846153846153846
Kraken2,55,0.04,54184563,27116,0.9818181818181818,0.9473684210526315,0.7407407407407407
BioBloomTools,55,0.04,556436333,500728,1.0,0.8088235294117647,0.45454545454545453
FastViromeExplorer,55,0.06,810269046,224100,1.0,1.0,1.7999418181818183
PhageFilter,55,0.06,590597521,45956,0.9272727272727272,0.9622641509433962,2.3529411764705883
Kraken2,55,0.06,58997690,27116,1.0,1.0,1.4181818181818182
BioBloomTools,55,0.06,541708409,500732,1.0,0.8088235294117647,0.9454545454545454
FastViromeExplorer,55,0.08,793848985,224164,1.0,0.9649122807017544,3.0637787272727275
PhageFilter,55,0.08,573082631,45752,0.7636363636363637,0.9333333333333333,3.380952380952381
Kraken2,55,0.08,50175324,27116,1.0,0.9649122807017544,2.2
BioBloomTools,55,0.08,534885712,500728,1.0,0.7857142857142857,1.4363636363636363
FastViromeExplorer,55,0.1,799781728,224096,0.9818181818181818,1.0,4.537036851851851
PhageFilter,55,0.1,535144077,43620,0.7818181818181819,1.0,5.651162790697675
Kraken2,55,0.1,52114763,27116,1.0,0.9821428571428571,3.4727272727272727
BioBloomTools,55,0.1,549732498,500728,1.0,0.859375,2.1818181818181817
FastViromeExplorer,66,0.0,802374133,224088,1.0,0.9850746268656716,0.23734469696969698
PhageFilter,66,0.0,624856320,45504,0.3787878787878788,0.8620689655172413,6.64
Kraken2,66,0.0,58282071,27112,1.0,1.0,0.6818181818181818
BioBloomTools,66,0.0,583227051,500728,1.0,0.9295774647887324,0.5454545454545454
FastViromeExplorer,66,0.02,801120033,224088,1.0,0.9705882352941176,0.2988484848484848
PhageFilter,66,0.02,618644982,45412,1.0,0.9705882352941176,0.8484848484848485
Kraken2,66,0.02,52907002,27112,1.0,0.9705882352941176,0.48484848484848486
BioBloomTools,66,0.02,554967621,500728,1.0,0.88,0.30303030303030304
FastViromeExplorer,66,0.04,795835035,224092,1.0,0.9850746268656716,0.8104324242424242
PhageFilter,66,0.04,586793731,45960,0.9242424242424242,0.953125,1.459016393442623
Kraken2,66,0.04,57071168,27116,1.0,1.0,0.9242424242424242
BioBloomTools,66,0.04,545310216,500732,1.0,0.9295774647887324,0.8787878787878788
FastViromeExplorer,66,0.06,806229708,224096,1.0,0.9850746268656716,1.4946599999999999
PhageFilter,66,0.06,579586408,45916,0.9090909090909091,0.9836065573770492,1.85
Kraken2,66,0.06,52409373,27116,1.0,1.0,1.2424242424242424
BioBloomTools,66,0.06,552511579,500728,1.0,0.8571428571428571,1.0303030303030303
FastViromeExplorer,66,0.08,806339145,224092,1.0,0.9850746268656716,2.511382121212121
PhageFilter,66,0.08,633269834,45644,0.7272727272727273,0.9411764705882353,3.0
Kraken2,66,0.08,62869567,27116,0.9848484848484849,1.0,1.6
BioBloomTools,66,0.08,545523865,500728,1.0,0.8918918918918919,1.2424242424242424
FastViromeExplorer,66,0.1,803114816,224088,0.9848484848484849,0.9848484848484849,3.483308576769231
PhageFilter,66,0.1,587805023,43300,0.6515151515151515,0.9772727272727273,3.9069767441860463
Kraken2,66,0.1,53972016,27116,0.9545454545454546,0.9264705882352942,2.4761904761904763
BioBloomTools,66,0.1,543913109,500732,1.0,0.8918918918918919,2.090909090909091
FastViromeExplorer,77,0.0,825770475,224084,1.0,0.9871794871794872,0.15507935064935063
PhageFilter,77,0.0,593306211,43580,0.4025974025974026,0.8857142857142857,5.129032258064516
Kraken2,77,0.0,58947296,27120,1.0,1.0,0.42857142857142855
BioBloomTools,77,0.0,576372437,500728,1.0,0.9390243902439024,0.35064935064935066
FastViromeExplorer,77,0.02,789255270,224092,1.0,0.9871794871794872,0.24158740259740258
PhageFilter,77,0.02,579451821,43388,0.35064935064935066,0.9642857142857143,4.7407407407407405
Kraken2,77,0.02,49803003,27120,1.0,0.9871794871794872,0.5194805194805194
BioBloomTools,77,0.02,542783309,500772,1.0,0.9390243902439024,0.44155844155844154
FastViromeExplorer,77,0.04,814897610,224092,1.0,0.9871794871794872,0.6445376623376623
PhageFilter,77,0.04,630681409,46024,0.6753246753246753,0.9454545454545454,1.6346153846153846
Kraken2,77,0.04,57116453,27120,1.0,1.0,0.8441558441558441
BioBloomTools,77,0.04,571322728,500732,1.0,0.9390243902439024,0.6363636363636364
FastViromeExplorer,77,0.06,802304719,224088,0.987012987012987,0.987012987012987,1.223680789473684
PhageFilter,77,0.06,627816794,45992,0.7792207792207793,0.9375,1.3666666666666667
Kraken2,77,0.06,54242559,27120,1.0,1.0,0.8961038961038961
BioBloomTools,77,0.06,569560227,500772,1.0,0.9058823529411765,0.6363636363636364
FastViromeExplorer,77,0.08,791155681,224084,1.0,0.9871794871794872,2.140271818181818
PhageFilter,77,0.08,603210139,45624,0.6103896103896104,1.0,2.0
Kraken2,77,0.08,58224772,27120,1.0,0.9871794871794872,1.4935064935064934
BioBloomTools,77,0.08,529205103,500728,1.0,0.9390243902439024,1.025974025974026
FastViromeExplorer,77,0.1,804100553,224088,1.0,0.9871794871794872,2.961736506493507
PhageFilter,77,0.1,570225748,43580,0.6233766233766234,0.96,3.3125
Kraken2,77,0.1,50446455,27120,1.0,1.0,2.038961038961039
BioBloomTools,77,0.1,539727613,500728,1.0,0.9166666666666666,1.4025974025974026
FastViromeExplorer,88,0.0,804938248,224076,1.0,1.0,0.17522125
PhageFilter,88,0.0,668307704,43300,0.2840909090909091,0.9615384615384616,6.48
Kraken2,88,0.0,68271585,27120,1.0,0.9887640449438202,0.3068181818181818
BioBloomTools,88,0.0,590170958,500732,1.0,0.967032967032967,0.3181818181818182
FastViromeExplorer,88,0.02,861701533,224088,1.0,1.0,0.3046538905681818
PhageFilter,88,0.02,640464020,43280,0.2840909090909091,0.9615384615384616,5.32
Kraken2,88,0.02,56045587,27120,1.0,1.0,0.42045454545454547
BioBloomTools,88,0.02,596970174,500728,1.0,0.9565217391304348,0.4090909090909091
FastViromeExplorer,88,0.04,806148499,224088,1.0,1.0,0.5492697727272727
PhageFilter,88,0.04,634894904,45620,0.7045454545454546,0.9538461538461539,0.9838709677419355
Kraken2,88,0.04,60430924,27120,1.0,1.0,0.5454545454545454
BioBloomTools,88,0.04,556291992,500728,1.0,0.9361702127659575,0.4659090909090909
FastViromeExplorer,88,0.06,798921685,224080,1.0,0.9887640449438202,0.9770232954545454
PhageFilter,88,0.06,590450819,43304,0.7045454545454546,0.96875,0.9032258064516129
Kraken2,88,0.06,51256417,27120,1.0,1.0,0.7727272727272727
BioBloomTools,88,0.06,533608842,500728,1.0,0.946236559139785,0.5454545454545454
FastViromeExplorer,88,0.08,799396631,224084,0.9659090909090909,1.0,1.6397862352941175
PhageFilter,88,0.08,658415097,45824,0.5681818181818182,1.0,1.62
Kraken2,88,0.08,56655316,27120,0.9886363636363636,1.0,1.1954022988505748
BioBloomTools,88,0.08,548845894,500728,1.0,0.967032967032967,0.8522727272727273
FastViromeExplorer,88,0.1,809720814,224080,0.9545454545454546,1.0,2.369047671904762
PhageFilter,88,0.1,611190639,45612,0.5113636363636364,1.0,2.4444444444444446
Kraken2,88,0.1,51318394,27120,0.9886363636363636,1.0,1.793103448275862
BioBloomTools,88,0.1,527940644,500732,1.0,0.9777777777777777,1.2840909090909092
FastViromeExplorer,99,0.0,791569032,224096,1.0,1.0,0.20391252525252523
PhageFilter,99,0.0,626980915,43596,0.2727272727272727,1.0,7.62962962962963
Kraken2,99,0.0,59111981,27136,1.0,1.0,0.26262626262626265
BioBloomTools,99,0.0,556387647,500732,1.0,1.0,0.32323232323232326
FastViromeExplorer,99,0.02,787354862,224160,1.0,1.0,0.17519868686868686
PhageFilter,99,0.02,611268161,45932,0.29292929292929293,0.9666666666666667,5.241379310344827
Kraken2,99,0.02,52659955,27136,1.0,1.0,0.40404040404040403
BioBloomTools,99,0.02,565324032,500732,1.0,0.99,0.4444444444444444
FastViromeExplorer,99,0.04,793643426,224160,1.0,0.99,0.6192980808080808
PhageFilter,99,0.04,618665556,43328,0.26262626262626265,0.9629629629629629,3.3461538461538463
Kraken2,99,0.04,63421458,27136,1.0,1.0,0.6666666666666666
BioBloomTools,99,0.04,553710335,500728,1.0,0.99,0.6565656565656566
FastViromeExplorer,99,0.06,810829849,224160,1.0,1.0,1.1971271212121213
PhageFilter,99,0.06,623721948,45940,0.5454545454545454,0.9818181818181818,0.8703703703703703
Kraken2,99,0.06,55039296,27136,0.98989898989899,1.0,0.7244897959183674
BioBloomTools,99,0.06,545291843,500732,1.0,0.99,0.7171717171717171
FastViromeExplorer,99,0.08,796707203,224164,1.0,1.0,1.7869948110101008
PhageFilter,99,0.08,617488170,43596,0.5151515151515151,0.9807692307692307,1.392156862745098
Kraken2,99,0.08,70805524,27136,0.98989898989899,1.0,1.2244897959183674
BioBloomTools,99,0.08,544289774,500728,1.0,0.99,1.0909090909090908
FastViromeExplorer,99,0.1,809050012,224156,0.9393939393939394,1.0,2.3333335483870967
PhageFilter,99,0.1,599870574,43628,0.5151515151515151,1.0,2.450980392156863
Kraken2,99,0.1,61515276,27140,0.9595959595959596,1.0,1.8
BioBloomTools,99,0.1,535010210,500772,1.0,0.99,1.4141414141414141
