kmer size,theta,error rate,number of genomes,read count,time,memory,classification recall,classification precision,filter recall,filter precision,avg read count error
50,0.8,0.02,33,100000,4462520982,48056,1.0,1.0,0.2985,0.9995981514968857,3504.4
50,1.0,0.02,33,100000,4249070276,44284,1.0,1.0,0.21948,0.9993625352882252,3902.6
50,0.0,0.04,33,100000,28134136542,64164,1.0,0.30303030303030304,1.0,0.500010000200004,94998.0
50,0.2,0.04,33,100000,4317125750,44888,1.0,0.9090909090909091,0.35352,0.9997737556561086,3232.5
50,0.4,0.04,33,100000,4327350847,46172,1.0,0.8333333333333334,0.22658,0.9994706660785179,3846.6
50,0.6,0.04,33,100000,4481835607,47616,1.0,0.8333333333333334,0.1384,0.9998555122092183,4308.0
50,0.8,0.04,33,100000,4125513154,46604,1.0,0.9090909090909091,0.08244,1.0,4587.9
50,1.0,0.04,33,100000,4315279042,44532,1.0,1.0,0.04784,1.0,4748.2
50,0.0,0.06,33,100000,27661425797,65496,1.0,0.30303030303030304,1.0,0.500010000200004,94998.0
50,0.2,0.06,33,100000,5253494270,47512,1.0,1.0,0.17778,0.9998875140607424,3926.7
50,0.4,0.06,33,100000,4459437973,47756,1.0,0.8333333333333334,0.09524,0.9995801847187238,4513.4
50,0.6,0.06,33,100000,4724165971,45824,1.0,0.8333333333333334,0.0478,0.999581764951903,4758.2
50,0.8,0.06,33,100000,4332052877,46024,1.0,0.8333333333333334,0.02424,0.9991755976916735,4877.0
50,1.0,0.06,33,100000,3614447149,43768,1.0,1.0,0.01022,1.0,4949.0
50,0.0,0.08,33,100000,30055884699,65624,1.0,0.30303030303030304,1.0,0.500010000200004,94998.0
50,0.2,0.08,33,100000,4463686837,48024,1.0,0.8333333333333334,0.08226,0.9995139732685298,4577.4
50,0.4,0.08,33,100000,4796536946,47332,1.0,0.8333333333333334,0.03734,1.0,4811.2
50,0.6,0.08,33,100000,4156868266,47068,1.0,0.8333333333333334,0.01454,1.0,4927.3
50,0.8,0.08,33,100000,4539175841,46776,1.0,0.8333333333333334,0.00582,1.0,4970.2
50,1.0,0.08,33,100000,3663426528,47268,1.0,0.9090909090909091,0.00224,1.0,4988.6
50,0.0,0.1,33,100000,27703763928,64132,1.0,0.30303030303030304,1.0,0.500010000200004,94998.0
50,0.2,0.1,33,100000,3888797650,44204,1.0,1.0,0.03834,1.0,4808.3
50,0.4,0.1,33,100000,4285053729,45960,1.0,0.9090909090909091,0.0138,1.0,4931.0
50,0.6,0.1,33,100000,3789629382,46524,1.0,1.0,0.00466,1.0,4976.7
50,0.8,0.1,33,100000,3794560752,45764,1.0,0.9090909090909091,0.00198,1.0,4990.1
50,1.0,0.1,33,100000,2911115809,42920,0.8,0.8888888888888888,0.00036,1.0,4997.625
15,0.0,0.0,66,100000,56278437183,71284,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.0,66,100000,9419464251,67168,1.0,0.6666666666666666,1.0,0.9981833063823841,2069.0
15,0.4,0.0,66,100000,7385742173,57240,1.0,0.8333333333333334,1.0,0.9982430921578023,6.2
15,0.6,0.0,66,100000,8449614189,61300,1.0,0.5882352941176471,1.0,0.9987415856021413,320.4
15,0.8,0.0,66,100000,7319119686,56676,1.0,0.7692307692307693,1.0,0.9993204620857816,1.6
15,1.0,0.0,66,100000,6784735988,54160,1.0,1.0,1.0,0.9997200783780541,0.0
15,0.0,0.02,66,100000,56070623637,75408,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.02,66,100000,8841835634,65312,1.0,0.5263157894736842,0.99944,0.9982620507800795,7.8
15,0.4,0.02,66,100000,8479683692,56440,1.0,0.5263157894736842,0.98668,0.9987448376386752,63.4
15,0.6,0.02,66,100000,8974975727,56976,1.0,0.5882352941176471,0.88896,0.9989212513484358,555.7
15,0.8,0.02,66,100000,7008491045,61424,1.0,0.9090909090909091,0.60276,0.9993036904406645,1986.4
15,1.0,0.02,66,100000,5375933348,50640,1.0,0.9090909090909091,0.2231,0.9999103621369666,3875.4
15,0.0,0.04,66,100000,57117472383,69920,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.04,66,100000,8465073554,56012,1.0,0.5882352941176471,0.9908,0.9983877468762595,547.3
15,0.4,0.04,66,100000,8399479911,55428,1.0,0.6666666666666666,0.885,0.9987135215654411,552.7
15,0.6,0.04,66,100000,6682127611,65020,1.0,0.7142857142857143,0.58414,0.9992473228642786,1979.0
15,0.8,0.04,66,100000,5875072959,50924,1.0,0.7692307692307693,0.23928,0.9996657754010695,3763.9
15,1.0,0.04,66,100000,4766014857,52172,1.0,1.0,0.04682,0.9987201365187713,4765.9
15,0.0,0.06,66,100000,56020854454,70660,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.06,66,100000,8204950997,56612,1.0,0.625,0.94806,0.9986727341676147,257.8
15,0.4,0.06,66,100000,6671276319,53108,1.0,0.8333333333333334,0.68652,0.9990104772991851,1567.2
15,0.6,0.06,66,100000,6084004732,62640,1.0,0.8333333333333334,0.3124,0.9994241474182609,3439.1
15,0.8,0.06,66,100000,5054320509,47736,1.0,0.9090909090909091,0.07928,0.9997477931904162,4603.6
15,1.0,0.06,66,100000,4822063862,64452,1.0,1.0,0.01006,1.0,4949.7
15,0.0,0.08,66,100000,57460683645,68856,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.08,66,100000,8442147981,62300,1.0,0.8333333333333334,0.84884,0.9984943302122053,720.1
15,0.4,0.08,66,100000,6853653149,57372,1.0,0.7692307692307693,0.46426,0.9993112058203109,2679.6
15,0.6,0.08,66,100000,5411844425,62560,1.0,0.8333333333333334,0.14454,0.9998616491422246,4278.2
15,0.8,0.08,66,100000,4618052078,44932,1.0,0.8333333333333334,0.02492,1.0,4875.4
15,1.0,0.08,66,100000,4280032561,49756,1.0,0.9090909090909091,0.00208,1.0,4989.6
15,0.0,0.1,66,100000,55409994149,70504,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
15,0.2,0.1,66,100000,8516107747,59672,1.0,0.7692307692307693,0.70672,0.9986716784896702,1467.3
15,0.4,0.1,66,100000,5918612904,51900,1.0,0.8333333333333334,0.2805,0.9991451164778798,3599.2
15,0.6,0.1,66,100000,5255227246,52936,1.0,0.7692307692307693,0.06048,1.0,4697.9
15,0.8,0.1,66,100000,4835397917,47668,1.0,0.9090909090909091,0.00716,1.0,4964.2
15,1.0,0.1,66,100000,3547979401,46264,1.0,0.9090909090909091,0.00042,1.0,4997.9
20,0.0,0.0,66,100000,60357820235,70056,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.0,66,100000,8630525283,66308,1.0,0.7142857142857143,1.0,0.9982630223411264,3.6
20,0.4,0.0,66,100000,9212000659,57032,1.0,0.7692307692307693,1.0,0.9986019572598362,2039.9
20,0.6,0.0,66,100000,7642825337,52836,1.0,0.6666666666666666,1.0,0.9988413440409125,7.0
20,0.8,0.0,66,100000,7087534555,57832,1.0,0.8333333333333334,1.0,0.9992206079258179,1.4
20,1.0,0.0,66,100000,6748894094,53524,1.0,1.0,1.0,0.9996601155607093,0.0
20,0.0,0.02,66,100000,59671522113,68692,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.02,66,100000,7721220767,58704,1.0,0.9090909090909091,0.99392,0.9985733518194788,364.0
20,0.4,0.02,66,100000,7313167686,55496,1.0,1.0,0.93704,0.9991469760300264,314.8
20,0.6,0.02,66,100000,6827201911,60940,1.0,0.8333333333333334,0.74402,0.9992210582863282,1279.8
20,0.8,0.02,66,100000,6002538488,56156,1.0,0.9090909090909091,0.34682,0.9993660673121254,3266.2
20,1.0,0.02,66,100000,5558352597,54276,1.0,0.9090909090909091,0.22134,0.9997289972899729,3893.5
20,0.0,0.04,66,100000,54765335143,74296,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.04,66,100000,8046197433,48560,1.0,0.6666666666666666,0.93518,0.9985478463279732,319.0
20,0.4,0.04,66,100000,7059219675,47040,1.0,0.625,0.72314,0.9990881458966565,1385.7
20,0.6,0.04,66,100000,6441207409,59512,1.0,0.9090909090909091,0.4006,0.999401257359545,2997.3
20,0.8,0.04,66,100000,5884347459,54544,1.0,0.9090909090909091,0.11478,0.9998257839721254,4426.2
20,1.0,0.04,66,100000,5154214471,50504,1.0,1.0,0.0472,0.9987304274227676,4764.1
20,0.0,0.06,66,100000,54370701323,67404,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.06,66,100000,7986637389,46916,1.0,0.6666666666666666,0.8029,0.998706371122223,832.7
20,0.4,0.06,66,100000,6579119092,67000,1.0,0.7142857142857143,0.4644,0.9991394148020654,2679.2
20,0.6,0.06,66,100000,5327729762,55788,1.0,0.9090909090909091,0.183,0.9992355574969969,4084.8
20,0.8,0.06,66,100000,5205007279,66000,1.0,1.0,0.03348,0.9994029850746269,4832.6
20,1.0,0.06,66,100000,4674344194,58980,1.0,0.9090909090909091,0.00958,1.0,4952.1
20,0.0,0.08,66,100000,54394712249,67660,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.08,66,100000,7332467410,59664,1.0,0.5882352941176471,0.6237,0.9988149381846134,1885.7
20,0.4,0.08,66,100000,5922591782,54848,1.0,0.9090909090909091,0.26586,0.9992482898594301,3620.0
20,0.6,0.08,66,100000,4505102706,51724,1.0,0.9090909090909091,0.07316,1.0,4634.2
20,0.8,0.08,66,100000,5054875638,55524,1.0,0.8333333333333334,0.01022,1.0,4948.2
20,1.0,0.08,66,100000,4203380162,51208,1.0,0.7692307692307693,0.00172,1.0,4991.2
20,0.0,0.1,66,100000,55590610342,70596,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
20,0.2,0.1,66,100000,7080784576,62004,1.0,0.8333333333333334,0.44438,0.998921008856719,2779.1
20,0.4,0.1,66,100000,6020209503,53432,1.0,0.7692307692307693,0.13836,0.9988449321397632,4308.8
20,0.6,0.1,66,100000,5183465678,51240,1.0,0.8333333333333334,0.02814,0.9992897727272727,4857.9
20,0.8,0.1,66,100000,4620204194,54088,1.0,0.9090909090909091,0.00332,1.0,4983.5
20,1.0,0.1,66,100000,3051243645,42904,0.7,1.0,0.0003,1.0,4997.857142857143
25,0.0,0.0,66,100000,54333400185,76628,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.0,66,100000,8532988197,63960,1.0,0.625,1.0,0.9983427510332847,0.0
25,0.4,0.0,66,100000,8285595758,68892,1.0,0.625,1.0,0.9986617931971159,1.7
25,0.6,0.0,66,100000,6750744502,62892,1.0,0.9090909090909091,1.0,0.9989012086704625,0.0
25,0.8,0.0,66,100000,7315372043,58360,1.0,1.0,1.0,0.999520230289461,0.0
25,1.0,0.0,66,100000,7002541689,64900,1.0,0.9090909090909091,1.0,0.9996401295533608,0.0
25,0.0,0.02,66,100000,55412464865,73312,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.02,66,100000,8080432430,56760,1.0,0.8333333333333334,0.97046,0.9986005638904324,427.9
25,0.4,0.02,66,100000,7278689290,58136,1.0,0.625,0.85072,0.9989197313418815,746.3
25,0.6,0.02,66,100000,6680471280,65580,1.0,0.9090909090909091,0.66862,0.9995814023022873,1656.3
25,0.8,0.02,66,100000,5517725684,51956,1.0,0.9090909090909091,0.34262,0.999649880375795,3287.1
25,1.0,0.02,66,100000,6073858297,60588,1.0,0.9090909090909091,0.22038,0.9997278170930866,3892.4
25,0.0,0.04,66,100000,56503657030,72872,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.04,66,100000,7967155443,51972,1.0,0.625,0.83362,0.9984668822613486,833.7
25,0.4,0.04,66,100000,6817445386,70280,1.0,0.8333333333333334,0.56308,0.9990773598296664,2183.6
25,0.6,0.04,66,100000,5508742465,61876,1.0,0.7692307692307693,0.31822,0.9998743165964934,3384.0
25,0.8,0.04,66,100000,5234310222,51440,1.0,0.9090909090909091,0.10964,0.9994530537830447,4451.7
25,1.0,0.04,66,100000,4837467809,50416,1.0,0.9090909090909091,0.04694,0.9995741056218058,4765.3
25,0.0,0.06,66,100000,54651751077,78092,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.06,66,100000,8143854874,51188,1.0,0.5555555555555556,0.63358,0.9985500394011032,1666.4
25,0.4,0.06,66,100000,6234690216,54832,1.0,0.625,0.32276,0.9993188432720292,3386.8
25,0.6,0.06,66,100000,5512758662,66244,1.0,0.8333333333333334,0.13058,0.9995407225964482,4347.2
25,0.8,0.06,66,100000,4949132107,60364,1.0,0.7692307692307693,0.034,1.0,4830.1
25,1.0,0.06,66,100000,4743593169,52132,1.0,0.9090909090909091,0.00974,0.9979508196721312,4951.3
25,0.0,0.08,66,100000,53157990688,79068,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.08,66,100000,7247371220,69016,1.0,0.5555555555555556,0.43686,0.9990395170142701,2820.1
25,0.4,0.08,66,100000,6602840086,47528,1.0,0.9090909090909091,0.16754,0.9990459153249851,4162.9
25,0.6,0.08,66,100000,9405489372,48532,1.0,0.8333333333333334,0.04926,0.9995941558441559,4753.7
25,0.8,0.08,66,100000,5221553302,70228,1.0,0.7692307692307693,0.00956,1.0,4952.2
25,1.0,0.08,66,100000,4970201886,54608,1.0,0.8333333333333334,0.00222,1.0,4989.0
25,0.0,0.1,66,100000,56938644528,75080,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
25,0.2,0.1,66,100000,6750145516,59684,1.0,0.7692307692307693,0.2798,0.9994998928341787,3544.9
25,0.4,0.1,66,100000,6766690331,51200,1.0,0.7692307692307693,0.07874,0.999238578680203,4606.5
25,0.6,0.1,66,100000,5141430874,66708,1.0,0.9090909090909091,0.0182,1.0,4908.0
25,0.8,0.1,66,100000,4175414829,53316,1.0,1.0,0.0029,1.0,4985.5
25,1.0,0.1,66,100000,6932180574,64604,0.9,1.0,0.00046,1.0,4997.333333333333
30,0.0,0.0,66,100000,56531164025,77476,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.0,66,100000,7596470419,58320,1.0,0.9090909090909091,1.0,0.9983626851962781,0.0
30,0.4,0.0,66,100000,8622591971,53840,1.0,0.7142857142857143,1.0,0.9989012086704625,195.9
30,0.6,0.0,66,100000,7460130825,59000,1.0,0.7692307692307693,1.0,0.9992405771613574,0.0
30,0.8,0.0,66,100000,7001770019,59628,1.0,0.8333333333333334,1.0,0.9993204620857816,0.0
30,1.0,0.0,66,100000,8598975440,49048,1.0,0.9090909090909091,1.0,0.9995801763259431,99.6
30,0.0,0.02,66,100000,56910181895,78412,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.02,66,100000,7340911899,56704,1.0,1.0,0.92606,0.9988566744326517,369.7
30,0.4,0.02,66,100000,7051613507,55752,1.0,0.7142857142857143,0.78206,0.999233383589298,1089.2
30,0.6,0.02,66,100000,6186358289,56096,1.0,0.9090909090909091,0.47696,0.9994970662196144,2615.3
30,0.8,0.02,66,100000,6167737459,52324,1.0,0.8333333333333334,0.33068,0.9993351465699607,3347.0
30,1.0,0.02,66,100000,5191253818,61364,1.0,1.0,0.22018,0.9997275699237196,3899.1
30,0.0,0.04,66,100000,55944368341,81272,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.04,66,100000,7222677007,57788,1.0,0.625,0.72262,0.9989217583632845,1386.6
30,0.4,0.04,66,100000,6888150770,55380,1.0,0.9090909090909091,0.46286,0.999395431187114,2524.2
30,0.6,0.04,66,100000,5892393212,52636,1.0,0.7692307692307693,0.20834,0.9995202456342352,3959.0
30,0.8,0.04,66,100000,5973854912,62116,1.0,0.7692307692307693,0.10496,0.9994286802513807,4472.2
30,1.0,0.04,66,100000,5368540329,61064,1.0,1.0,0.04782,1.0,4760.9
30,0.0,0.06,66,100000,77197536716,73452,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.06,66,100000,9490467736,60596,1.0,0.625,0.49472,0.998950004038446,2452.2
30,0.4,0.06,66,100000,6186820716,51488,1.0,0.7142857142857143,0.2379,0.9995798319327731,3788.3
30,0.6,0.06,66,100000,5501148129,61008,1.0,0.9090909090909091,0.08314,0.9980792316926771,4584.0
30,0.8,0.06,66,100000,5506324172,64276,1.0,0.8333333333333334,0.03162,1.0,4840.3
30,1.0,0.06,66,100000,4893953591,62916,1.0,1.0,0.01062,0.9981203007518797,4945.9
30,0.0,0.08,66,100000,63395327502,80064,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.08,66,100000,7525636584,69348,1.0,0.7142857142857143,0.30748,0.9989603638726445,3401.5
30,0.4,0.08,66,100000,6556473141,60436,1.0,0.8333333333333334,0.11444,0.9984295934391904,4428.7
30,0.6,0.08,66,100000,6153554668,52856,1.0,0.7692307692307693,0.03106,0.9993564993564994,4843.2
30,0.8,0.08,66,100000,4749528946,54472,1.0,1.0,0.0092,1.0,4954.0
30,1.0,0.08,66,100000,4415239539,48380,1.0,0.9090909090909091,0.00186,1.0,4990.7
30,0.0,0.1,66,100000,60971861662,78712,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
30,0.2,0.1,66,100000,10744717296,59068,1.0,0.7142857142857143,0.18218,0.9986843547856594,4090.7
30,0.4,0.1,66,100000,5959610001,53272,1.0,0.8333333333333334,0.05112,0.9992181391712275,4738.2
30,0.6,0.1,66,100000,4980572344,52320,1.0,0.9090909090909091,0.0121,1.0,4939.5
30,0.8,0.1,66,100000,4765012826,51152,1.0,0.7142857142857143,0.00222,1.0,4988.9
30,1.0,0.1,66,100000,3563305286,43520,0.9,1.0,0.00044,1.0,4997.555555555556
35,0.0,0.0,66,100000,61320417463,74596,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.0,66,100000,9896732350,54976,1.0,0.625,1.0,0.9988014382740711,336.0
35,0.4,0.0,66,100000,8378800724,60804,1.0,0.6666666666666666,1.0,0.9989411224102451,370.5
35,0.6,0.0,66,100000,7659323788,57476,1.0,1.0,1.0,0.9993204620857816,0.0
35,0.8,0.0,66,100000,8121467685,58048,1.0,0.9090909090909091,1.0,0.9993404353126937,110.7
35,1.0,0.0,66,100000,7467454971,49292,1.0,0.9090909090909091,1.0,0.9995801763259431,0.0
35,0.0,0.02,66,100000,63282333275,71956,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.02,66,100000,8429120002,61328,1.0,0.7142857142857143,0.86628,0.9989621531861897,666.5
35,0.4,0.02,66,100000,12107382736,54184,1.0,0.7692307692307693,0.72252,0.9993084561976155,1260.8
35,0.6,0.02,66,100000,6084775576,56884,1.0,0.8333333333333334,0.45306,0.9995587521510833,2735.1
35,0.8,0.02,66,100000,6515448151,50172,1.0,1.0,0.32224,0.9994417219775448,3342.9
35,1.0,0.02,66,100000,6172940265,52648,1.0,0.7692307692307693,0.21964,0.9997269003186163,3891.9
35,0.0,0.04,66,100000,58911738258,73736,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.04,66,100000,8455757163,63636,1.0,0.5882352941176471,0.6131,0.9986317881226179,1836.8
35,0.4,0.04,66,100000,6878045419,59288,1.0,0.6666666666666666,0.38482,0.9995843939944932,2946.8
35,0.6,0.04,66,100000,5903032212,60020,1.0,1.0,0.18872,0.9993645414107181,4056.7
35,0.8,0.04,66,100000,5217009570,48596,1.0,0.9090909090909091,0.10062,0.9998012718600954,4497.1
35,1.0,0.04,66,100000,5745716364,54168,1.0,1.0,0.04882,1.0,4755.9
35,0.0,0.06,66,100000,59914521486,72156,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.06,66,100000,7144536725,57052,1.0,0.9090909090909091,0.38268,0.99932104246096,3028.1
35,0.4,0.06,66,100000,5585032207,49368,1.0,0.8333333333333334,0.18582,0.9994621342512908,4071.8
35,0.6,0.06,66,100000,5939198372,51776,1.0,0.7692307692307693,0.07138,0.9991601343784995,4643.5
35,0.8,0.06,66,100000,4906271830,49716,1.0,0.9090909090909091,0.02948,0.9993220338983051,4852.9
35,1.0,0.06,66,100000,5216251767,60328,1.0,0.9090909090909091,0.00998,0.9960079840319361,4950.1
35,0.0,0.08,66,100000,67143986301,72592,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.08,66,100000,8097630671,61780,1.0,0.5882352941176471,0.22254,0.999102092125348,3848.0
35,0.4,0.08,66,100000,7082996676,49900,1.0,0.7142857142857143,0.08468,0.9985849056603774,4572.1
35,0.6,0.08,66,100000,5013581333,60372,1.0,1.0,0.02574,1.0,4871.3
35,0.8,0.08,66,100000,5772862727,55708,1.0,0.9090909090909091,0.00722,1.0,4963.9
35,1.0,0.08,66,100000,4709534155,48856,1.0,0.9090909090909091,0.00238,1.0,4988.2
35,0.0,0.1,66,100000,60341735121,78848,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
35,0.2,0.1,66,100000,6297659921,67188,1.0,0.7692307692307693,0.12144,0.9991772256047392,4393.4
35,0.4,0.1,66,100000,5376390018,50856,1.0,0.8333333333333334,0.0351,0.9988616960728515,4824.5
35,0.6,0.1,66,100000,4836646410,55248,1.0,0.8333333333333334,0.00876,1.0,4956.2
35,0.8,0.1,66,100000,4703795028,55128,1.0,1.0,0.00256,1.0,4987.1
35,1.0,0.1,66,100000,3066927000,44360,0.8,0.8888888888888888,0.00036,1.0,4997.75
40,0.0,0.0,66,100000,63959983481,61568,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.0,66,100000,9357022610,56992,1.0,0.6666666666666666,1.0,0.9986418470879603,0.0
40,0.4,0.0,66,100000,8612542057,54736,1.0,0.5882352941176471,1.0,0.9990209594597295,1.0
40,0.6,0.0,66,100000,10682188877,50188,1.0,0.7692307692307693,1.0,0.9993204620857816,91.5
40,0.8,0.0,66,100000,6791067053,55164,1.0,0.9090909090909091,1.0,0.9995002498750625,1.0
40,1.0,0.0,66,100000,7151714349,48468,1.0,0.9090909090909091,1.0,0.999520230289461,0.0
40,0.0,0.02,66,100000,61909633700,68808,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.02,66,100000,7487838245,56252,1.0,0.625,0.80878,0.9991599337830158,957.0
40,0.4,0.02,66,100000,7372959818,58344,1.0,0.7142857142857143,0.58652,0.9991822827938671,2021.4
40,0.6,0.02,66,100000,5854668372,45956,1.0,0.9090909090909091,0.43084,0.9993968916724658,2846.4
40,0.8,0.02,66,100000,6245890089,55600,1.0,0.9090909090909091,0.31322,0.999298111281266,3434.2
40,1.0,0.02,66,100000,5795121540,51352,1.0,1.0,0.216,0.999537251272559,3920.4
40,0.0,0.04,66,100000,62619902333,65868,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.04,66,100000,8205826075,52720,1.0,0.7692307692307693,0.52084,0.9989259685462217,2176.4
40,0.4,0.04,66,100000,6931158986,53516,1.0,0.8333333333333334,0.29526,0.9993907392363932,3478.9
40,0.6,0.04,66,100000,5332738656,50072,1.0,0.9090909090909091,0.17338,0.9993083573487032,4133.3
40,0.8,0.04,66,100000,5216760893,48860,1.0,0.8333333333333334,0.09412,0.9993629220641325,4529.7
40,1.0,0.04,66,100000,5237690484,55388,1.0,1.0,0.04736,1.0,4763.3
40,0.0,0.06,66,100000,59924251452,66308,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.06,66,100000,7523674029,59560,1.0,0.6666666666666666,0.29356,0.9988431439265056,3498.0
40,0.4,0.06,66,100000,6052200740,48380,1.0,0.7142857142857143,0.13866,0.9997116077865897,4307.6
40,0.6,0.06,66,100000,5133823681,51100,1.0,0.9090909090909091,0.06222,1.0,4689.2
40,0.8,0.06,66,100000,4619391781,49832,1.0,1.0,0.02632,0.9992406985573272,4868.4
40,1.0,0.06,66,100000,5192124566,52852,1.0,1.0,0.01018,1.0,4947.5
40,0.0,0.08,66,100000,59995145247,64840,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.08,66,100000,6915651631,57804,1.0,0.7142857142857143,0.15816,0.9982327695026508,4209.5
40,0.4,0.08,66,100000,6028031939,48600,1.0,0.8333333333333334,0.05968,1.0,4697.9
40,0.6,0.08,66,100000,5384479998,53072,1.0,0.9090909090909091,0.0222,0.9990999099909991,4889.1
40,0.8,0.08,66,100000,7513810808,51764,1.0,0.9090909090909091,0.00728,1.0,4963.7
40,1.0,0.08,66,100000,4425196836,48040,1.0,0.8333333333333334,0.00242,1.0,4987.7
40,0.0,0.1,66,100000,58070707797,72096,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
40,0.2,0.1,66,100000,5579618457,58224,1.0,0.9090909090909091,0.08026,0.9995018679950187,4598.7
40,0.4,0.1,66,100000,5399400917,53180,1.0,0.7692307692307693,0.02496,1.0,4875.3
40,0.6,0.1,66,100000,4670246013,50440,1.0,0.7692307692307693,0.00754,1.0,4962.4
40,0.8,0.1,66,100000,4397219526,51300,1.0,0.9090909090909091,0.00216,1.0,4988.8
40,1.0,0.1,66,100000,2912554367,45376,0.7,1.0,0.00022,1.0,4998.428571428572
45,0.0,0.0,66,100000,58939424916,74836,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.0,66,100000,8548375175,58352,1.0,0.625,1.0,0.999060882770196,0.1
45,0.4,0.0,66,100000,8348013098,56580,1.0,0.6666666666666666,1.0,0.9992206079258179,116.4
45,0.6,0.0,66,100000,7433944664,53320,1.0,0.9090909090909091,1.0,0.9994602914426209,0.0
45,0.8,0.0,66,100000,7686905573,50688,1.0,1.0,1.0,0.9994203362050011,0.0
45,1.0,0.0,66,100000,8087964818,49636,1.0,1.0,1.0,0.9996201443451489,1.2
45,0.0,0.02,66,100000,74865331638,77424,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.02,66,100000,8092404192,60168,1.0,0.5555555555555556,0.7113,0.9989887924496503,1443.1
45,0.4,0.02,66,100000,6697258857,53248,1.0,0.7692307692307693,0.54138,0.9994092671220233,2293.9
45,0.6,0.02,66,100000,6101154184,51128,1.0,0.9090909090909091,0.41096,0.9995135713590816,2896.0
45,0.8,0.02,66,100000,5915544533,50928,1.0,0.9090909090909091,0.30424,0.9998028261583963,3479.0
45,1.0,0.02,66,100000,6520671023,64120,1.0,0.9090909090909091,0.22396,0.9993752788933512,3865.3
45,0.0,0.04,66,100000,61027555726,80324,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.04,66,100000,7457463454,64216,1.0,0.9090909090909091,0.42336,0.999103223674895,2688.5
45,0.4,0.04,66,100000,6666603575,55644,1.0,0.7142857142857143,0.25968,0.9989229112171103,3701.2
45,0.6,0.04,66,100000,6720784689,54768,1.0,0.7692307692307693,0.15356,0.9998697747102487,4219.0
45,0.8,0.04,66,100000,5749114774,59532,1.0,0.9090909090909091,0.08982,1.0,4551.1
45,1.0,0.04,66,100000,5408102290,62168,1.0,1.0,0.04724,0.9995768091409225,4763.9
45,0.0,0.06,66,100000,73158947335,74640,1.0,0.15151515151515152,1.0,0.500010000200004,94998.0
45,0.2,0.06,66,100000,6153238070,50700,1.0,0.7692307692307693,0.22918,0.9995638520586183,3855.2
45,0.4,0.06,66,100000,5850190377,57824,1.0,0.8333333333333334,0.11292,0.9992920353982301,4436.0
45,0.6,0.06,66,100000,5658502372,58960,1.0,0.7692307692307693,0.05408,0.999630314232902,4729.9
45,0.8,0.06,66,100000,5146771353,57764,1.0,0.8333333333333334,0.02454,0.9983726606997559,4877.2
45,1.0,0.06,66,100000,4810932860,50772,1.0,0.8333333333333334,0.00998,0.998,4949.2
